text,label
3 Early disease detection for 3-dai samples The ability to detect disease early is very important for mitigation,negative
", multi-phage cock- tails) on antibiotic-resistant bacteria and MGEs is crucial for advancing phage-based interventions in complex environmental microbiomes",positive
"In the case of ADE, antibody may enhance viral growth early in infection, but humoral memory may also accelerate the development of protective levels of antibody",positive
"While, the architecture of CSRNet is a consecutive CNN, therefore, as the network goes deeper the location information of wheat heads degraded and this affects the quality of the output of density map",positive
"Prandi, A deep learning and social iot approach for plants disease prediction toward a sustainable agriculture, IEEE Internet of Things Journal",negative
Beneficial Effects of Infrared Light - Mitochondrial function and ATP production C,positive
Linear stability analysis of the disease-free equilibrium We linearize the model Eqs,negative
The model was able to classify healthy and common rust categories almost correctly,positive
"For instance, the quality of raw RNA-Seq data could be altered by residue of ribosomal RNA, degradation of RNA and variation in read coverage (63)",positive
"In these follicles, LH receptor expression is induced by FSH signaling, which results in an enhanced cAMP output as well as a more efficient production of estradiol",positive
"However, the literature still lacks a thorough analysis how HSI can be used to assess stored wheat quality at the different stages of supply chain in the Australian context",positive
"However, the respiratory transmission of COVID-19 along with the disease symptomatology and well-documented viral shedding in respiratory secretions28 strongly indicates that SARS-CoV-2 indeed infects and replicates within these tissues",negative
"In addition, we found that mutations occurring in either a protein-  protein or DNA binding site, which were not predicted to be destabilizing (ΔΔG   0), resulted in a larger loss of transactivation activity at eight genes (WAF1, MDM2, BAX, H1433, AIP1, GADD45, NOXA, and P53R2), as measured in yeast functional assays  44 , than those that did not occur in such binding sites (Wilcoxon rank sum test p   1",negative
"Then, in its simplest form, the Wells-Riley Model s infection probability for time periods smaller than the incubation period of the disease  4  is RW R (τ)   1  exp      NIσ Q   λτ",negative
"Mokhtar et al  4 , used an SVM- based technique to detect diseases in tomatoes",negative
"Our research demonstrates that with the right tools and approaches, we can better predict and manage agricultural diseases, thereby safeguarding",negative
"The parallel for oncologists may be to move away from partial and complete response as the criteria of evaluation and focus on time to progression, survival time, and quality of life",positive
"In the second case, some of the recently proposed tomato disease recognition methods are compared",negative
In this context we expect the nature of tails of the dispersal kernels to play an important role in the disease spread and would inﬂuence optimal strategies of disease control,negative
The miR3623 family has also been linked to the regulation of disease resistance genes  92,negative
Data from Rice Disease Image Dataset by Huy Minh Do available at https:  www,negative
"Furthermore, susceptible hosts H(x, t) may be infected by the pathogen and transformed into infected hosts in the compartment I(x, t) with the transmission rate β",negative
"The dataset is well labelled and encompasses a diverse range of real- world conditions, making it highly suitable for plant disease classification tasks",negative
Silicon-mediated abiotic and biotic stress mitigation in plants: Underlying mechanisms and potential for stress resilient agriculture,negative
Biomarkers of residual disease after neoadjuvant therapy for breast cancer,negative
60  conducted research to construct convolutional neural network models based on leaf images of disease infected and healthy plants for the classification and detection of plant diseases,negative
Total soluble solids (TSS): Pulp was separated from grapes using sharp knife and then crushed in mortar and pestle,negative
"A module network  11 , which is a statistical model developed for un- 2 C T T C A C T C G T G T C T A T T T G A A T T G C C T A T Two subnetworks for lung physiology Subnetwork for quality of life AQLQActivity AQLQSymptom AQLQEmotion AQLQEnvironment ShortnessBreath Wheezy Sputum ChestTight ChildCOPD Cough PreFEFPred baselineFEV1 AvgNO BMI PostbroPred BaseFEVPer PredrugFEV1P MaxFEV1P FEV1Diff",positive
: A grapevine leaves dataset for early detection and classiﬁcation of esca disease in vineyards through machine learning,negative
The time window was the approx- imate mean time at risk (8 time points),negative
"(34) To test the quality of the approximation, we numerically computed the mixture model in (33) for various combinations of parameter values, shown in Figure 4",positive
(1999) Cytokine production in rhesus monkeys infected with Plasmodium coatneyi,negative
"Jiang,  Review on Convolutional Neural Network (CNN) Applied to Plant Leaf Disease Classification,  Agric",negative
"The acquisition of RNA-Seq data consists of several steps and in each of these steps, specific QC checks are applied to monitor the quality of the data output produced (15)",positive
may serve as an important previously unavailable resource for evidence-based mechanistic dissections of fine genomic regulatory architectures governing expression of genes implicated in transcriptional networks relevant to human development and diseases,negative
The observed results indicated that the method could help in rapid detection and quick visualization of chlorophyll levels and in identifying the symptoms of CYVCV disease in lemon leaves  130,negative
"5 On the eﬀects of the change in enclosure size on the encounter rate As we said, our main motivation was to model the eﬀect that the change in  eﬀective density  represented by the parameter λ (the rate at which infected hosts encounter sus- ceptibles) can have on the ratio of the number of hosts infected, say, with T2 pathogen to that for T1-infected hosts",negative
"25) where H is the equilibrium amount of healthy hosts and K is the host carrying capacity, and assume full resistance (α   0)",positive
"Cooper7,8 1School of Mathematical Sciences, University of Nottingham, Nottingham, UK 2Center for Communicable Disease Dynamics, Harvard TH Chan School of Public Health, Boston, USA 3Modelling   Economics Unit, Public Health England, London, UK 4MRC Biostatistics Unit, University of Cambridge, Cambridge, UK 5Department of Medicine, University of Cambridge, Addenbrooke s Hospital, Cambridge, UK 6Wellcome Trust Sanger Institute, Wellcome Trust Genome Campus, Cambridge, UK 7Centre for Tropical Medicine and Global Health, Nuﬃeld Department of Clinical Medicine, University of Oxford, Oxford, UK 8Mahidol-Oxford Tropical Medicine Research Unit, Bangkok, Thailand  cworby hsph",negative
"Therefore, we designed GRAPE-6A as a single PCI card to minimize the reproduction cost and optimize the computing speed",positive
"the domain of plant disease identification, a relatively new model known as the vision transformer (ViT) has recently been implemented  10 ,  11",negative
"On the other hand, the WDD2017 is the ﬁrst proposed in-ﬁeld crop diseases dataset, which will build a benchmark on in-ﬁeld disease detection and promote subsequent relevant works",negative
"Brain tissue is also much more sensitive than most tissues to ischaemia; a leg can be deprived of blood ﬂow, and hence oxygen, for up to two hours without damage, in contrast, the brain can suﬀer irreversible damage after only 4 minutes of oxygen deprivation at normal temperatures 10 Introduction  1",negative
"Small molecules were converted to SMILE representation and col- lected based on the pesticide chemical names, paired with the half-life as a toxicity feature",negative
"20  introduced wavelet-based feature extraction in a CNN model for rice disease detection, combining manta ray optimization for fine-tuning, while Hasan et al",negative
"(12) P(Dl,h   1 Al   1) is the (observable) overall risk of experiencing the event of interest within the time window (l, l h  among patients still alive at l",negative
It also provided a solution to improve the ability to detect diseases and their detection by changing the working environment 1   4,negative
"In particular, based on the previously established framework of different risks of ARGs  40 , we investigated the effects of phage consortium treatments on different risk classes of ARGs in soils using metagenomic binning",negative
"Although milk microbiome was apparently missing in the initial US-NIH HMP roadmap, its critical importance to human health and diseases is evident",negative
"These modifications have the potential to improve biodegradability and reduce environmental persistence, aligning with the ob- jective of designing novel ecofriendly pesticide candidates",negative
"The risks of not knowing the presence and population density of SCN in a timely manner can be detrimental to future crop  yields7,9",negative
The network modularity of the disease-gene network was found to be 0,negative
"Brouyère, Factors controlling spatial and temporal patterns of multiple pesticide compounds in groundwater (Hesbaye chalk aquifer, Belgium), Environ",negative
"Our simple model for modeling and forecasting corn farm income in Ontario could be used as a ﬁrst step toward developing a more extensive credit risk framework, encompassing the use of options to counter ﬁnancial risk created by the unpredictable climate change inﬂuence",negative
Uncertainty and stress: Why it causes diseases and how it is mastered by the brain,negative
The following model functions are often used to ﬁt the disease gradient data,negative
"8 Vitamin E 400 IU day 8 weeks Omega-3 effectively improved endothelial function (assessed by measuring VEGF value), while this was not confirmed following Vitamin E consumption",positive
", Turing s theory of morphogenesis of 1952 and the subsequent discovery of the crucial role of local self-enhancement and long-range inhibition",positive
2: Disease gradient data (circles) from Hermiston 2002 downwind  left panel (a)  and Madras 2002 downwind  right panel (b)  experiments conducted by Sackett and Mundt (2005a); Cowger et al,negative
"In the same period, there was the first report of the occurrence of the disease on the Anti-rust Consortium Portal, which occurred on November 5th in the city of Ubiratã, Paraná",negative
Brain tissue is exceptionally sensitive to hypoxia and it may be that va- somotion could prevent the death of cells during brief periods of localised ischaemia which would otherwise form an infarct and contribute to the degradation of mental function that characterises the disease,negative
"But using the recursive formula, double precision (binary64) is good enough for a tolerance of 1 PPB even for the largest Mc   5000 that was checked",positive
"Bhowmik,  Detection of potato diseases using image segmentation and multiclass support vector machine,  2017 IEEE Canadian Conference on Electrical and Computer Engineering (CCECE), Apr",negative
"By necessity, they often rely on ad-hoc threshold parameters and may generate false-positive and false-negative errors, mainly due to the fact that the effective, almost instantaneous, pulse times are almost never observed experimentally, so that the selection of the locally highest values as time peaks may be misleading",positive
"Since we assume that after each step of shrinking, there is total relaxation of the stresses, the mechanical stresses generated are small during shrinking and we can use a standard compressible neo-Hookean model valid in small defor- mations with parameters ﬁtted to experimental data: W   c1(tr(AT   A)  3)   c2(J  1)2 with c1   666",negative
"The asymptomatic leaves exhibited relatively lower levels of carotene, sucrose, glucose, and chlorophyll in contrast to healthy leaves while an increase in the starch",positive
Prenatal restraint stress generates two distinct behavioral and neurochemical profiles in male and female rats,negative
"Greater water loss can increase the water stress levels experienced by plants, further influencing plant growth and yield through stomatal closure, interruption or reduction in leaf elongation and expansion (Çakir 2004, Nonami 1998, Tanguilig et al 1987, Salah and Tardieu 1996), or shortened phenology (McMaster et al 2005)",negative
degen  l2     2 ( I The inequality follows from the famous inequality for the means:(a   b)   2,positive
in Abstract Citrus diseases pose threats to citrus farming and result in economic losses worldwide,negative
This approach was employed to identify and classify crop diseases accurately,negative
"39, score   30 and length   36 bases)  29 , and the quality-filtered sequences were individually assembled using Spades using the same parameters as with bacterial metagenomes",positive
"The over toxicity caused by amplified RHS reactions is expected to result in unrepairable damage or mutations to cellular components, and the signaling pathways of H2O2 and NO  may be impaired as well",negative
Tomato leaf disease identification via two stage transfer learning approach,negative
"As seen here, the problem of dissecting the generation and functioning of the post-selection T cell repertoire is incredibly complex, even utilizing a number of vastly simplifying assumptions",negative
"This review paper provides a summary of the symptoms, transmission, and management methods for citrus greening disease in order to shed light on the",negative
History and progress of hypotheses and clinical trials for Alzheimer s disease,negative
Comparison of the ApisTox and previous datasets on pesticide toxicity for honey bees,negative
"Mollazade, Optical techniques for fungal disease detection in citrus fruit: a review",negative
Only those images which are very less diseased were classified wrongly by this model,negative
"For each pesticide, LD50 values for oral, contact, and other honey bee toxicity can be provided",negative
"(2016)  Hedging Climate Risk , Financial Analysts Journal, 72(3), pp",negative
"Conversely, if a receptor binds any one self-protein too strongly, it is also discarded as a result of negative selection, since it is likely to bind self-proteins later on and trigger auto- immune diseases",negative
Colorectal cancer remains an appealing candidate disease due to the existence of well-described spontaneous murine models151,negative
"Sinks from Individuals Inhaling Aerosols Unfortunately, when individuals inhale infectious aerosols, some are absorbed thereby causing a risk of infection",negative
"NO is produced in the vessel wall at a constant rate, sw, supplemented by a shear-stress-dependent production, kτ ˆτ Aw , where kτ is a constant and ˆτ is the normalised shear stress at the inner vessel wall surface",negative
"Shirdhonkar,  A review on plant disease detection using image processing,  2017 International Conference on Intelligent Sustainable Systems (ICISS), pp",negative
These results about the translation between dynamics of clusters and stress generation should not be specific to the cytokinetic rings but valid for many systems,negative
Traditional approaches to improving tomato harvesting encompass various methods and principles for better managing these fruits against pests and diseases,negative
"Some of them exhibiting more than one resistant allele and different genic mode of resist- ance: Rag1, rag1b, rag1c, Rag2, Rag3, rag3, rag3b, Rag3c, rag4, Rag4, Rag5, Rag6, and more recently RagFMD, a novel gene for aphid resistance also identified in China  31 44",positive
"Note that pesticides can have more than one type, so it is possible for a given split type for train or test to sum up to more than 100",negative
"A rice leaf is an input, and images of diseases of rice leaves are stored in the database to match the input",negative
"The full problem requires attention to biases in the generation of the na ıve reper- toire  36 , inclusion of a set of diﬀerent MHC alleles for diﬀerent individuals, a better handle on the statistical properties of the negative selection training set, and of course the full range of molecular biophysics eﬀects that contribute to binding energy and on-oﬀkinetics",negative
HSI FOR CONTAMINANTS DETECTION The presence of unwanted materials is a major determining factor for assessing wheat quality,positive
"After Sequenc- ing, two replicates from  MPJSBWMV:GFP and GFP RIP, respectively, showed high quality for bioinformatic analy- ses",positive
"2 Artificial Intelligence Experts in the field of Agriculture are marginal, especially in rice leaf disease detection",negative
"In addition to addressing the limitations of the previous review, all of the included studies in our review were assessed for quality, and we ensured that only those with acceptable methodologi  cal rigor were included",positive
"with the production of excess oxidative species, leading to DNA damage, lipid peroxidation and abnormal post-translational protein modifications, causing injury, disease and cell death  802",negative
These observations prove a signiﬁcant diﬀerence in quality between rice traded in the futures market and the spot market,positive
"This formulation ensures that toxicity constraints for both livestock and aquas impact are seamlessly incorporated into the decoding path, guiding the model to produce eco- friendly pesticide candidates without loosing its general chemical structure",negative
"Index Terms Wheat supply chain, quality, safety, hyperspec- tral imaging",positive
"For training disease identiﬁcation models, half of the imagery data for each disease was annotated using bounding boxes and also used to generate 2343 additional images through augmentation using three different backgrounds",negative
"Together, these metrics enable a bal- anced approach to pesticide safety, addressing both livestock and aqua ecosystem",negative
"Additionally, the hand- crafted techniques are generally not end-to-end trainable, in- creasing the intricacy of the overall tomato disease recogni- tion system",negative
"Allen,  Principles and applications of hyperspectral imaging in quality evaluation of agro- food products: a review,  Critical reviews in food science and nutrition, vol",positive
Hyperspectral Imagery for Mapping Disease Infection in Oil Palm Plantation using Vegetation Indices and Red Edge Techniques,negative
Predicting pesticide dissipation half-life intervals in plants with machine learning models,negative
"Performance of Pesti-Gen in terms of LogP, validity rates, and mean distribution",negative
The paper also highlights how crucial contemporary phenotyping and plant disease detection are to assuring food security and sustainable agriculture,negative
"Cells 2020, 9, x FOR PEER REVIEW 5 of 17 H2O2 HOX (X Cl, Br, I) RX RNX X   X   X  NO3   MPO (Fe 4 ) (Damage to pathogens) Halogen reaction cycles ( amplifier ) MPO (Fe 3 ) ( trigger ) ( terminator ) NO Figure 2",negative
Rafa-net: Re- gion attention network for food items and agricultural stress recognition,negative
"Taken together, these results demonstrate that Pesti-Gen can generate structurally varied molecules with a balanced trade-off between hydrophobicity and synthetic accessibility",negative
"October 26, 2021 2 2 Risk assessment for airborne disease transmission by poly-pathogen aerosols Freja Nordsiek1, Eberhard Bodenschatz1,2,3 , Gholamhossein Bagheri1, 1 Max Planck Institute for Dynamics and Self-Organization (MPIDS), G ottingen, Niedersachsen, Germany 2 Institute for Dynamics of Complex Systems, University of G ottingen, G ottingen, Niedersachsen, Germany 3 Laboratory of Atomic and Solid State Physics and Sibley School of Mechanical and Aerospace Engineering, Cornell University, Ithaca, New York, USA   lfpn-office ds",negative
"Lack of additional data relevant for QSAR, such as formulation use or pesticide introduction date, is further limiting the scope, consistency, and comprehensiveness of currently available",negative
", local electron densities or generalized gradients)  289 , although some approximations developed for biological systems have successfully determined the structure and dynamics of assorted peptides, ligands, and DNA  289, 290",positive
",  Viral pneumonia requiring differentiation from acute and progressive diffuse interstitial lung diseases,  Internal Medicine, vol",negative
The results demonstrated that the pro- posed framework eﬀectively recognises tomato diseases with small and imbalanced training data,negative
"SMV belongs to the Potyvirus genus, classified as a mem- ber of the Potyviridae, a family of 228 species known as the largest group of plant-infecting RNA-viruses and responsible for causing severe losses to agricultural crops worldwide  56",negative
"0 time (hr) 0 2 4 6 8 10 12 14 Mean Infection Risk ( ) none, 100 m none, 55 m none, 30 m simple1, 100 m simple1, 55 m simple1, 30 m simple2, 100 m simple2, 55 m",negative
"The approach provided a more intuitive way of capturing the disease distribution within the canopy, offering valuable insights for the precise removal of branches and stems affected by HLB  132",negative
"This was motivated by the fact that PPDB and BPDB are additionally manually verified, and therefore can have slightly higher quality",positive
"Loss of statistical power and precision in cohort studies comes at the heels of missing data, which, in the Milechin et",negative
"After detecting the potential sampling locations on the tuber using the detection model, selecting a site closer to the centroid (𝑥𝑡𝐶, 𝑦𝑡𝐶) of the tuber s bounding box resulted in higher-quality tissue extraction",positive
Egg production increased significantly in females re-infected with live E,negative
The framework s robustness to various challenging scenarios and its computational efficiency makes it a valuable tool for assessing tomato quality in greenhouse farming,positive
"The classes we used for the analysis are  Bacterial spot, Early blight, healthy, and Late blight",positive
"Complex and intrinsically connected to a wide range of biological functions including psychomotor coordination, sleep, digestion, and mood, the circadian clock system has been linked to practically all aspects of health and disease  365",negative
"Infection, genetics and evolution: journal of molecular epidemiology and evolutionary genetics in infectious diseases in press",negative
"can have an adverse effect on all varieties of citrus cultivars, causing a reduction in yield, tree damage, and fruit loss",negative
"and the identiﬁcation of more virulent trains of Marburg s disease in chickens  54  may also be an example of this process, and it seems possible that the advent of very virulent strains of bird ﬂu during the Spanish Flu epidemic may be linked to high densities of soldiers",negative
"Scouting is a key practice in HLB disease control, the study indicates that this approach could serve as a quick sensing technology to assist scouts, thereby reducing scouting costs and enhancing scouting efficiency  134, 135  (Fig",negative
"This bioinformatic survey of CRISPR-Cas genomes elucidates the necessity to consider multifaceted interactions between different genes and systems, to design effective CRISPR-based antimicrobials that can specifically target drug-resistant bacteria in natural microbial communities",positive
"The relationship between the basic reproductive number and the epidemic velocity For the susceptible-infected epidemiological model where the transmission of disease through space is described using the diffusion term (proportional to the Laplacian of I(x, y, t)), the wave speed of the epidemic, c, is proportional to  R0  1 (Keeling and Rohani, 2008)",negative
"The overall contribution of the paper is summarized can be summarized as,   We investigate a multi-label CNN classifier that can identify multiple plants and the related plant diseases",negative
Getting an exact match between models was quite difficult as τamp is as sensitive to fit quality as it is to the underlying excitation dynamics,positive
"However, despite increas- ing amounts of data on these binding pairs compiled in useful databases  22, 23 , and current attempts to lever- age these data to make prediction using modern machine learning techniques  24 26 , there exists no good predic- tive model of antigen-receptor speciﬁcity",positive
"David A, Razali R, Wass MN, Sternberg MJ (2012) Protein-  protein interaction sites are hot spots for disease-  associated nonsynonymous SNPs",negative
"A post-inspection of the 76 successfully sampled tissue cores (except the 5 attempts that resulted in tissue detachment failure) revealed significant variations in length, a crucial factor influencing sample quality for serological analysis",positive
This dataset s incorporation has enabled considerable improvements in the field of crop disease management and marks a critical turning point in the continuous mission to protect the wellbeing and production of citrus crops,negative
None of the currently available databases cover the full range of pesticides and other toxic substances that bees are exposed to in real-world scenarios,negative
"We introduce a novel method for disease detection that helps in dealing with real-world challenges such as varying dis- ease symptoms, occlusion from overlapping leaves, and diversity in leaves in terms of shape, size, and texture",negative
A total of 9279 images constitutes the image dataset used for disease recognition in corn and tomato leaves,negative
37) now consists of the parameters that are known from a typical disease gradient experiment,negative
(1997) Increased virulence of Marek s disease virus ﬁeld isolates,negative
", 2016) collected 3,000 original leaf images from Internet and performed data aug- mentation process on this database, then built a DCNN to automatically classify and detect 13 diﬀerent types of plant 3 diseases from leaf images",negative
Detection and classification of tomato crop disease using convolutional neural network,negative
"Diseases of Fruits and Vegetables Volume I: Diagnosis and Management, 2004: p",negative
"Compared the architecture of the simply stacked layers, skip connections have improved the quality of the density maps through passing the low level features to deeper layers",positive
These ﬁgures show that the network has been able to learn to detect dotted features for brown rust infected leaves and striped shape features in Yellow-rust infected leaves,negative
Aggregated alpha-synuclein activates microglia: a process leading to disease progression in Parkinson s disease,negative
We focused on the performance of data and take only the data which is clear enough to classify the specific disease so that the data can use as the most accurate one,negative
"Mandour,  Effect of Populus nigra spring and autumn leaves extract on Capsicum annuum infected with pepper mild mottle virus,  Scientific Reports, vol",negative
"Miller MP, Kumar S (2001) Understanding human disease mutations through the use of interspecific genetic variation",negative
"Since the problem of detecting disease on rice leaf images is a multi-class classification problem, the appropriate function to be used is the softmax activation function",negative
Comparison of Deep Learning Architectures for Late Blight and Early Blight Disease Detection on Potatoes,negative
"This is consistent with their log P values as poor solubility implies poor absorption and hence, bioavailability",negative
"Staphyloki- nase, ﬁbrin-speciﬁc blood-clot dissolving enzyme, is a plasminogen activator and can enhance bacterial spreading by its blood-clot dissolving activity",positive
"We attribute the high corrosion resistance of the alloy in diverse environments to its semi-crystalline, non-porous, anti-microbial, and viscoelastic nature with superior mechanical performance, enabling it to successfully block a variety of diffusing species",positive
"edu 2 Abstract Despite advances in methods to interrogate tumor biology, the observational and population-based approach of classical cancer research and clinical oncology does not enable anticipation of tumor outcomes to hasten the discovery of cancer mechanisms and personalize disease management",negative
"Since the number of test data was small, to increase the amount of data for developing the model and for prediction of disease progression to get a better understanding of severity of the disease spread, each of the hyperspectral stem images was divided into patches of size 500 x 64 pixels for training and testing purpose",negative
", Evaluation of an active optical sensor for detection of Huanglongbing (HLB) disease",negative
"In  11  color, shape and texture features were extracted from samples of two grape diseases and two wheat diseases",negative
"Although, fully accurate CM classification may not be attainable, we have optimized the classification precision and recall in each animal model, such that an optimal trade off is maintained between truly classified CM nuclei and potentially misclassified CM nuclei",positive
"MICROENCAPSULATION TECHNIQUES AND THEIR APPLICATIONS Microencapsulation is now being extensively used in the industry and medicine to enhance the stability and shelf life of products, to improve the nutritional value of foods, and to produce enzyme, or immuno-protective, capsules for the production of vaccines and for the transplant of organs",positive
"Healthy classes generally exhibit higher precision, reflecting the model s ability to distinguish diseased from non-diseased states effectively",positive
"The need to identify novel 4 molecular markers in bladder cancer in order to predict medical outcomes, especially in patients with relapse has made researchers in recent years to focus more on the molecular aspects of the disease",negative
"Of the measured monocrystals three were of excellent quality (merging error Rint 3 ) and one, namely compound 3, exhibited Rint 7",positive
"On the other hand, the production of potatoes is susceptible to a wide variety of illnesses, which may cause yield losses and a decline in tuber quality, ultimately leading to an increase in the price of potatoes (Saleem et al",negative
(1974) The eﬀects of environmental stress on outbreaks of infectious diseases of ﬁshes,negative
"This dataset includes the molecular structures of relevant pesticides in SMILES format alongside their corresponding toxicity scores, provid- ing a resource for training and evaluating our model under practical constraints",negative
KEYWORDS: Pesticide; Bioremediation; fungal reactor; biodegradation products; suspect screening 3 1,negative
In  4  authors used image processing techniques and an artificial neural network to detect cotton leaf diseases,negative
"In 2019, Wang and their colleagues conducted a research wherein Raman spectra were acquired from intact leaves representing the class of asymptomatic, symptomatic, and healthy leaves",positive
vaccinated) in order to eradicate the disease (Anderson and May,negative
"The model s high accuracy, specificity, and sensitivity across CottonLeaf, Grape, Corn and Soybean datasets reflect its capacity to capture fine-grained disease patterns",negative
"Gupta,  ToLeD: Tomato Leaf Disease Detection using Convolution Neural Network,  Procedia Comput",negative
"We chose colorectal cancer as an example because 1) it is common144, 2) It is difficult to manage the late stages of this disease145, and 3) there are a variety of drugs that can produce an initial response146, and so might be rotated, or adjusted in an IPM-inspired protocol",negative
The biological agent of study (Gossypium hirsutum) is a low risk agent with no potential to cause disease or economic loss,negative
"Net: Br2   RH   RBr   Br    H ) as originally suggested by Goldfinger et al  59 , have been proposed previously to enhance the reaction efficiency, but each of those reaction cycles occurs at the consumption of a halogen species",positive
Quality assessment The quality of the included articles was evaluated using the National Institute of Health (NIH) quality assessment tool for controlled intervention studies and before-after (pre-post) studies without control group  21,positive
"Author details 1 Henan International Joint Laboratory of Green Pest Control, College of Plant Protection, Henan Agricultural University, Zhengzhou 450002, China",negative
"Data were simulated under a range of within and between group genetic distance distributions, and we estimated the posterior probability that the importation structure model placed an infected individual in the correct group (belonging to the same group as the ﬁrst importation of that group)",negative
This classification is useful for the detection of their diseases,negative
"Every year a large number of crops get infected by diseases, resulting in huge economic losses and shortage or increased demand for food in the market",negative
"Corresponding author Running title: Homeostatic morphogenesis Keywords: Regeneration, development, reaction-diffusion, model, morphogenesis, computation Abstract Morphogenesis, the establishment and repair of emergent complex anatomy by groups of cells, is a fascinating and biomedically-relevant problem",negative
Tobacco mosaic virus-directed reprogramming of auxin indole acetic acid protein tran- scriptional responses enhances virus phloem loading,positive
"Another limitation of the RNA-Seq is the errors that arise from the quality of the RNA, as significant percentage of the total RNA come from ribosomal RNA (rRNA) while a very low percentage come from the mRNA, as a result, special considerations must be made in the methods in order to either enrich the mRNA (polyA selection) or reduce the rRNA levels (17)",positive
"In the 34 case of citrus disease infections, the pathogen can remain in a latent form inside the plant",negative
The shape and form of symptoms can also vary over time as the disease progresses and leaf or fruit tissue ages,negative
Specific Enrich- ment of miRNAs in Arabidopsis thaliana Infected with Tobacco mosaic virus,negative
"These grades are classified into four categories:   Class I Pesticides: Should not be used in rice paddy fields near fish farms, reservoirs, water supply sources, or marine areas due to the high risk of runoff",negative
"Stroke patients suffer from  hyperreflexia , increasing the steepness of the negative feedback loop, and patients with demyelinating diseases like MS suffer from increased time delays in those feedback loops, due to lowered axonal conduction velocity (Garfinkel et al",negative
"0 5 10 15 20 0 5 10 15 20 905 906 907 908 909 910 Virions (V) per mm3 (a) Densities of virus V 0 5 10 15 20 0 5 10 15 20 30 32 34 36 38 40 Target cells (T) per mm3 (b) Densities of target cells T 0 50 100 150 200 250 0 500 1000 1500 2000 2500 3000 time (days) Virions (V) per mm3 (c) Free virus at (10,10) 0 50 100 150 200 250 0 10 20 30 40 50 60 70 80 time (days) Target cells (T) per mm3 (d) Target cells at (10,10) 0 50 100 0 1000 2000 3000 0 50 100 150 200 Target cells (T) per mm3 Virions (V) per mm3 infected CD4(I) per mm3 (e) Free virus at (10,10) Figure 5",negative
"Knepper, Biodegradation studies of selected priority acidic pesticides and diclofenac in different bioreactors, Environ",negative
"(E) Phenotypes of the resistant parent DvRes-1 (P1) and the susceptible parent DvSus-1 (P2) used for genetic mapping, as well as susceptible D",positive
The full solution can be reconstructed from knowledge of the basis by solving the linear equality constrains,positive
"The pathogen concentration for SARS-CoV-2 varies widely across individuals, location in the body, and stage of the disease  35,36,43,44 , and can",negative
Pseudomonas fluorescens imparts cadmium stress toler- ance in Arabidopsis thaliana via induction of AtPCR2 gene expression,negative
The results indicate that the nitrite complexes display good antimicrobial properties against the tested bacterial and fungal strains,positive
"Figure 6a shows the distributions for leaves and grapes, which are much more diverse with respect to diseases",negative
"With recent advancements in artificial intelligence (AI) technologies, integrating AI-driven strategies into precision medicine has the potential to revolutionize disease management and therapeutic interventions",negative
"Thirdly, there may be cases where the conventional systems overestimate the expected damage and rec  ommend treatments which could be avoided, had it been known that the disease or pest incidence would not develop into problems after all",negative
Ripeness is a critical factor in the quality and marketability of tomatoes,positive
Foliar Disease Detection in the Field using Optical Sensor Fusion,negative
This was the crystal that was selected from the mixture of products under the optical microscope and we were unable to prepare crystals of better quality (see Chapter 2,positive
) grown under the cadmium stress (100 µM) in the soil,negative
", 2008), but only one study provided actual estimates based on measurements of the apparent infection rate r (the rate of growth of the disease proportion over time, assuming logistic growth (Vanderplank, 1963)) for wheat stripe rust (Segarra et al",negative
"Instead, the simple disease incidence measure, DiseaseO bserv, is used to cali brate the Dis  easeLevel variable, as shown in figure 2",negative
This widespread prevalence has resulted in the complete loss of resistance in potato cultivars containing the major R3 resistance gene,negative
7 seems to capture the previously known dependencies among the clinical traits such as subnetworks corresponding to lung physiology and quality of life,positive
Eﬀect of null mutations in the AbNIK1 gene on saprophytic and parasitic ﬁtness of Alternaria brassicicola isolates highly resistant to dicarboximide fungicides,positive
"If s   0, then the resistant strain is favored by selection and will eventually dominate the pathogen population (p  1 at t    )",positive
"Multidrug-resistant, extensively drug-resistant and pandrug-resistant bacteria: an international expert proposal for interim standard definitions for acquired resistance",positive
"Finally, the third tissue quality of resistance (R) is updated according to the following equation: (5) where x and y are the components of the cell position vector, and δresistance is the relative reduction in confinement by (cell secreted) proteases",positive
"5) The parameters αs,A, αs,B, αr,A and αr,B characterize the degree of sensitivity of each of the two pathogen strains (index  s  for the sensitive strain, index  r  for the resistant 36 strain) to each of the two fungicides A and B",positive
"We performed the same analysis for the three remaining cases possible in the model: When (i) both resistance cost and the fungicide aﬀect the pathogen death rate according to µ  µ(1   ρr   εr(C, rB)) for the resistant strain and µ   µ(1   εs(C, rB)) for the sensitive strain; (ii) the resistance cost aﬀects the transmission rate b  b(1  ρr) of the resistant strain and the fungicides aﬀect the pathogen death rate µ  µ(1   εs,r(C, rB)) ; (iii) resistance cost aﬀects the death rate of the resistant pathogen strain µ  µ(1   ρr), while the fungicide aﬀects the infection rate of both resistant and sensitive strains b  b(1  εr,s(C, rB))",positive
"In this paper, we have reviewed literature belonging to HSI applications for quality assessments of stored wheat",positive
It consumes a significant amount of time for sample positioning and requires a stable experimental setup for high- quality image reconstruction,positive
"Here, our primary objective is to automate the process of tomato harvesting, potentially resulting in enhanced efficiency and reduced agricultural expenses",positive
